period,sector,manager_type,value_usd,share,share_prev,d_share,value_prev,d_value
2023-12-31,Industrials,Hedge Fund - Long/Short,4525054346.0,0.053072829431066525,0.0451724249149813,0.007900404516085223,3504792796.0,1020261550.0
2023-12-31,Industrials,Hedge Fund - Long/Short Growth,1526097914.0,0.027507409587013924,0.023862194771741587,0.0036452148152723365,1167181084.0,358916830.0
2023-12-31,Industrials,Hedge Fund - Multi-strategy,19718296855.0,0.02386841490433337,0.02298909317095211,0.0008793217333812609,17195094574.0,2523202281.0
2023-12-31,Industrials,Hedge Fund - Opportunistic,448035000.0,0.07736766924268607,0.06581680722114774,0.011550862021538322,333427500.0,114607500.0
2023-12-31,Industrials,Hedge Fund - Quant,3422139031.0,0.021977564315226124,0.027494634838874023,-0.005517070523647898,6344525074.0,-2922386043.0
2023-12-31,Industrials,Market Maker - Quant,23730780189.0,0.02609911995965235,0.021676707859228764,0.004422412100423587,17122875448.0,6607904741.0
2023-12-31,Industrials,Pension Fund,4073024973.0,0.03092351509919033,0.02951305737942015,0.0014104577197701813,3430279426.0,642745547.0
2023-12-31,Information Technology,Asset Manager - Active,276963654025.0,0.21275031936622013,0.2050352423010655,0.0077150770651546186,237230956375.0,39732697650.0
2023-12-31,Information Technology,Asset Manager - Growth,18344743125.0,0.14537282679716199,0.13453160433856368,0.01084122245859831,14744931793.0,3599811332.0
2023-12-31,Information Technology,Asset Manager - Index,1354279812550.0,0.20415993642653596,0.19278675341905332,0.011373183007482635,1132516892174.0,221762920376.0
2023-12-31,Information Technology,Asset Manager - Index/Active,777057883507.0,0.1981307018332034,0.18818435916915183,0.00994634266405156,654402785319.0,122655098188.0
2023-12-31,Information Technology,Asset Manager - Value,9125445947.0,0.042329238871454226,0.04832810938259898,-0.005998870511144755,9655378729.0,-529932782.0
2023-12-31,Information Technology,Family Office - Macro,549402246.0,0.0718198970408231,0.08567864083490953,-0.013858743794086428,603983667.0,-54581421.0
2023-12-31,Information Technology,Foundation / Endowment,14368815179.0,0.3398221513895798,0.3195075181033037,0.020314633286276085,12433381625.0,1935433554.0
2023-12-31,Information Technology,Hedge Fund - Activist,1540620831.0,0.04540348806642366,0.052836710389051404,-0.007433222322627747,1444194153.0,96426678.0
2023-12-31,Information Technology,Hedge Fund - Contrarian Value,5271500.0,0.05572926203314387,,,,
2023-12-31,Information Technology,Hedge Fund - Event Driven,919131467.0,0.11865623704402584,0.11856326722237685,9.296982164898326e-05,914226644.0,4904823.0
2023-12-31,Information Technology,Hedge Fund - Global Macro,1439851140.0,0.04754828918595228,0.04878443777363148,-0.0012361485876791964,1293688275.0,146162865.0
2023-12-31,Information Technology,Hedge Fund - Long/Short,10754037109.0,0.12613045801004324,0.12648630345896608,-0.00035584544892283687,9813692446.0,940344663.0
2023-12-31,Information Technology,Hedge Fund - Long/Short Growth,18001651173.0,0.3244738017892741,0.2939300992159677,0.030543702573306408,14377120592.0,3624530581.0
2023-12-31,Information Technology,Hedge Fund - Multi-strategy,118133545831.0,0.14299716181113298,0.13686256676574093,0.006134595045392044,102368752072.0,15764793759.0
2023-12-31,Information Technology,Hedge Fund - Opportunistic,2058502350.0,0.35546671342661174,0.3627747246144022,-0.007308011187790453,1837814300.0,220688050.0
2023-12-31,Information Technology,Hedge Fund - Quant,18193260139.0,0.11684023974083603,0.13837095249180434,-0.02153071275096831,31929792221.0,-13736532082.0
2023-12-31,Information Technology,Market Maker - Quant,159475584038.0,0.1753913004669221,0.16516742176355378,0.010223878703368328,130469128859.0,29006455179.0
2023-12-31,Information Technology,Pension Fund,30456213049.0,0.23123186583145683,0.21145516123469946,0.019776704596757372,24577266929.0,5878946120.0
2023-12-31,Materials,Asset Manager - Active,9995004379.0,0.00767768746113913,0.0076747330590127725,2.954402126357711e-06,8879860082.0,1115144297.0
2023-12-31,Materials,Asset Manager - Growth,1713839751.0,0.01358131468958436,0.01456309036052298,-0.0009817756709386196,1596143710.0,117696041.0
2023-12-31,Materials,Asset Manager - Index,51649494458.0,0.007786247278657334,0.007719669642112081,6.65776365452531e-05,45348843303.0,6300651155.0
2023-12-31,Materials,Asset Manager - Index/Active,32003258692.0,0.00816004604055781,0.008241692068460187,-8.164602790237778e-05,28660119625.0,3343139067.0
2023-12-31,Materials,Asset Manager - Value,8185794.0,3.797057498241261e-05,3.6857765034555674e-05,1.1128099478569377e-06,7363741.0,822053.0
2023-12-31,Materials,Family Office - Macro,81081.0,1.0599208711583931e-05,4.267025181517166e-07,1.0172506193432214e-05,3008.0,78073.0
2023-12-31,Materials,Hedge Fund - Activist,1781087326.0,0.05249025297081642,0.06398717456358083,-0.011496921592764407,1748971552.0,32115774.0
2023-12-31,Materials,Hedge Fund - Event Driven,65141208.0,0.008409472306514116,0.008575397731386273,-0.00016592542487215735,66123828.0,-982620.0
2023-12-31,Materials,Hedge Fund - Global Macro,342749091.0,0.01131862346345767,0.009889791301452068,0.0014288321620056013,262262058.0,80487033.0
2023-12-31,Materials,Hedge Fund - Long/Short,724695875.0,0.008499712406166206,0.00762993464047899,0.0008697777656872163,591983716.0,132712159.0
2023-12-31,Materials,Hedge Fund - Long/Short Growth,85474801.0,0.0015406549860964604,0.002056617889191226,-0.0005159629030947657,100596174.0,-15121373.0
2023-12-31,Materials,Hedge Fund - Multi-strategy,6046124141.0,0.007318654375765771,0.006897178445190058,0.000421475930575713,5158865327.0,887258814.0
2023-12-31,Materials,Hedge Fund - Quant,1470793086.0,0.009445685680546188,0.00985169605338893,-0.00040601037284274284,2273328342.0,-802535256.0
2023-12-31,Materials,Hedge Fund - Value,62514865.0,0.030456669343507485,0.024245499099104086,0.006211170244403399,42814613.0,19700252.0
2023-12-31,Materials,Market Maker - Quant,7319908212.0,0.008050437490765144,0.008251490485513482,-0.0002010529947483377,6518021314.0,801886898.0
2023-12-31,Materials,Pension Fund,1235850197.0,0.009382911344910835,0.009406050844124008,-2.3139499213172682e-05,1093257885.0,142592312.0
2023-12-31,Real Estate,Asset Manager - Active,11099130527.0,0.008525824706564088,0.008124840272709504,0.00040098443385458427,9400645502.0,1698485025.0
2023-12-31,Real Estate,Asset Manager - Growth,351673274.0,0.002786833132633079,0.0027499320505254606,3.690108210761822e-05,301398030.0,50275244.0
2023-12-31,Real Estate,Asset Manager - Index,125639667712.0,0.018940389079886696,0.017831756884124222,0.001108632195762474,104751833465.0,20887834247.0
2023-12-31,Real Estate,Asset Manager - Index/Active,62411835085.0,0.015913487206745264,0.014755091682252454,0.0011583955244928099,51310178684.0,11101656401.0
2023-12-31,Real Estate,Asset Manager - Value,489769298.0,0.002271840930005396,0.0021720007338419693,9.984019616342656e-05,433939791.0,55829507.0
2023-12-31,Real Estate,Family Office - Macro,18944.0,2.4764298643608983e-06,,,,
2023-12-31,Real Estate,Hedge Fund - Activist,1635425534.0,0.04819746833378597,0.04558185666756506,0.0026156116662209086,1245896090.0,389529444.0
2023-12-31,Real Estate,Hedge Fund - Event Driven,36229474.0,0.00467708179870679,0.002827125631868956,0.0018499561668378346,21799615.0,14429859.0
2023-12-31,Real Estate,Hedge Fund - Global Macro,492470447.0,0.016262880640210618,0.011422764537470907,0.004840116102739711,302914151.0,189556296.0
2023-12-31,Real Estate,Hedge Fund - Long/Short,570468023.0,0.006690826179208221,0.006102554710924312,0.0005882714682839086,473478894.0,96989129.0
2023-12-31,Real Estate,Hedge Fund - Long/Short Growth,452276419.0,0.008152132697287028,0.009468333003211732,-0.001316200305924704,463128362.0,-10851943.0
2023-12-31,Real Estate,Hedge Fund - Multi-strategy,3975432451.0,0.0048121433540827445,0.005372958226843186,-0.0005608148727604418,4018798139.0,-43365688.0
2023-12-31,Real Estate,Hedge Fund - Quant,962409659.0,0.00618076004120925,0.004698106287912006,0.0014826537532972436,1084111621.0,-121701962.0
2023-12-31,Real Estate,Hedge Fund - Value,82735.0,4.030773381875001e-05,3.963805430031306e-05,6.696795184369514e-07,69996.0,12739.0
2023-12-31,Real Estate,Market Maker - Quant,2151064271.0,0.0023657412020433397,0.002378528857968201,-1.2787655924861082e-05,1878848654.0,272215617.0
2023-12-31,Real Estate,Pension Fund,2211870344.0,0.01679312217173958,0.016161913997673694,0.0006312081740658879,1878486541.0,333383803.0
2023-12-31,Unclassified,Asset Manager - Active,365256225046.0,0.28057247728982576,0.2823865887504255,-0.0018141114605997322,326728418807.0,38527806239.0
2023-12-31,Unclassified,Asset Manager - Growth,45068869939.0,0.35714803848397125,0.3660037938740642,-0.008855755390092923,40114744808.0,4954125131.0
2023-12-31,Unclassified,Asset Manager - Index,1915704218485.0,0.2887956003135833,0.2895360030385917,-0.0007404027250084155,1700865897259.0,214838321226.0
2023-12-31,Unclassified,Asset Manager - Index/Active,1173185412535.0,0.2991335061385319,0.2990697304163927,6.377572213922544e-05,1040001759196.0,133183653339.0
2023-12-31,Unclassified,Asset Manager - Value,73855523357.0,0.34258578795072225,0.34302345331272965,-0.00043766536200740003,68531986808.0,5323536549.0
2023-12-31,Unclassified,Family Office - Macro,4016810623.0,0.5250923662520748,0.4467357813436484,0.0783565849084264,3149222639.0,867587984.0
2023-12-31,Unclassified,Foundation / Endowment,15516300600.0,0.36696015543477734,0.34393834051594585,0.023021814918831485,13384087700.0,2132212900.0
2023-12-31,Unclassified,Hedge Fund - Activist,6322958045.0,0.18634328730600874,0.19068490819660958,-0.0043416208906008336,5212020723.0,1110937322.0
2023-12-31,Unclassified,Hedge Fund - Contrarian Value,25549465.0,0.2701039229425473,0.22019447433716957,0.04990944860537774,21794000.0,3755465.0
2023-12-31,Unclassified,Hedge Fund - Event Driven,4155065414.0,0.5364025108467071,0.43489023196169474,0.10151227888501235,3353384624.0,801680790.0
2023-12-31,Unclassified,Hedge Fund - Global Macro,9077636368.0,0.2997713216038302,0.3405826687962666,-0.0408113471924364,9031728670.0,45907698.0
2023-12-31,Unclassified,Hedge Fund - Long/Short,26942994373.0,0.3160052532815291,0.33278187050675845,-0.01677661722522933,25819545986.0,1123448387.0
2023-12-31,Unclassified,Hedge Fund - Long/Short Growth,10965155330.0,0.19764329410356485,0.20499728371551992,-0.007353989611955075,10027114191.0,938041139.0
2023-12-31,Unclassified,Hedge Fund - Multi-strategy,198381603620.0,0.24013506132952286,0.24597180642086175,-0.005836745091338885,183978917415.0,14402686205.0
2023-12-31,Unclassified,Hedge Fund - Opportunistic,616666580.0,0.1064873413783709,0.10574554650219369,0.0007417948761772181,535706223.0,80960357.0
2023-12-31,Unclassified,Hedge Fund - Quant,62206124400.0,0.3994984094502025,0.3874852680611592,0.012013141389043303,89414171653.0,-27208047253.0
2023-12-31,Unclassified,Hedge Fund - Value,1203042820.0,0.5861114372528965,0.5054050617559764,0.08070637549692006,892484087.0,310558733.0
2023-12-31,Unclassified,Market Maker - Quant,140191506927.0,0.1541826660342257,0.14629431924159697,0.007888346792628731,115560878681.0,24630628246.0
2023-12-31,Unclassified,Pension Fund,30221111772.0,0.2294469128941824,0.23805894012116255,-0.008612027226980151,27669403206.0,2551708566.0
2023-12-31,Utilities,Asset Manager - Active,7515023618.0,0.005772684074387139,0.005462799328090111,0.00030988474629702837,6320596862.0,1194426756.0
2023-12-31,Utilities,Asset Manager - Growth,39305656.0,0.0003114774779293526,0.00011506422278528537,0.00019641325514406724,12611268.0,26694388.0
2023-12-31,Utilities,Asset Manager - Index,58073667345.0,0.008754702036713156,0.009093020298013644,-0.0003383182613004871,53416528396.0,4657138949.0
2023-12-31,Utilities,Asset Manager - Index/Active,30366871313.0,0.007742807393664466,0.008321569261010731,-0.0005787618673462657,28937889029.0,1428982284.0
2023-12-31,Utilities,Asset Manager - Value,1457760.0,6.761956798126341e-06,6.882093301748754e-06,-1.2013650362241324e-07,1374960.0,82800.0
2023-12-31,Utilities,Hedge Fund - Activist,97894.0,2.885024641585206e-06,,,,
2023-12-31,Utilities,Hedge Fund - Event Driven,1100000.0,0.00014200564928371493,0.00028142068661100823,-0.0001394150373272933,2170000.0,-1070000.0
2023-12-31,Utilities,Hedge Fund - Global Macro,120643857.0,0.003984029210925702,0.0033369447641987604,0.0006470844467269419,88490644.0,32153213.0
2023-12-31,Utilities,Hedge Fund - Long/Short,298326323.0,0.003498968375788046,0.004662789539815574,-0.0011638211640275279,361771838.0,-63445515.0
2023-12-31,Utilities,Hedge Fund - Long/Short Growth,32851229.0,0.0005921325252134443,0.00040499294454877086,0.00018713958066467347,19809582.0,13041647.0
2023-12-31,Utilities,Hedge Fund - Multi-strategy,1533148711.0,0.0018558311507980334,0.002021614604335078,-0.0001657834535370448,1512102024.0,21046687.0
2023-12-31,Utilities,Hedge Fund - Quant,790750371.0,0.005078334625949748,0.004123663752674834,0.0009546708732749137,951556121.0,-160805750.0
2023-12-31,Utilities,Hedge Fund - Value,30220311.0,0.014723058581106462,0.024260079941182556,-0.009537021360076094,42840361.0,-12620050.0
2023-12-31,Utilities,Market Maker - Quant,1346837205.0,0.0014812520068645555,0.0024182460571641274,-0.0009369940502995718,1910222083.0,-563384878.0
2023-12-31,Utilities,Pension Fund,2382936172.0,0.018091900536758337,0.018905282066405727,-0.0008133815296473904,2197346052.0,185590120.0
2024-03-31,Communication Services,Asset Manager - Active,177981160367.0,0.08665151067706,0.0937294252883611,-0.007077914611301098,122019295646.0,55961864721.0
2024-03-31,Communication Services,Asset Manager - Growth,13868927491.0,0.1078775618643999,0.0906763245974245,0.017201237266975394,11442536538.0,2426390953.0
2024-03-31,Communication Services,Asset Manager - Index,505884582176.0,0.06943347941121926,0.06640322253116795,0.0030302568800513047,440480857000.0,65403725176.0
2024-03-31,Communication Services,Asset Manager - Index/Active,292445572066.0,0.06807837882537528,0.06475987293445037,0.0033185058909249027,253984714802.0,38460857264.0
2024-03-31,Communication Services,Asset Manager - Value,24387950652.0,0.1041311238843576,0.11129316412113864,-0.007162040236781048,23992865937.0,395084715.0
2024-03-31,Communication Services,Conglomerate / Long-only Value,6095215620.0,0.01837677325412738,,,,
2024-03-31,Communication Services,Family Office - Macro,431124469.0,0.07161805117477427,0.05378925630535796,0.017828794869416305,411472857.0,19651612.0
2024-03-31,Communication Services,Hedge Fund - Activist,2182336297.0,0.05000679375092812,0.06079458073354655,-0.010787786982618432,2062867887.0,119468410.0
2024-03-31,Communication Services,Hedge Fund - Event Driven,1246003708.0,0.13404716098679006,0.07538154172735141,0.05866561925943865,583918290.0,662085418.0
2024-03-31,Communication Services,Hedge Fund - Global Macro,2102751336.0,0.05923538753547796,0.04321498125501269,0.01602040628046527,1308630470.0,794120866.0
2024-03-31,Communication Services,Hedge Fund - Long/Short,5398742415.0,0.05940532757032059,0.06799910887020716,-0.008593781299886569,5797687186.0,-398944771.0
2024-03-31,Communication Services,Hedge Fund - Long/Short Growth,12789123630.0,0.2030910363848488,0.18077168410497169,0.022319352279877108,10029126485.0,2759997145.0
2024-03-31,Communication Services,Hedge Fund - Multi-strategy,53942976219.0,0.06337350842996889,0.06697997169658479,-0.0036064632666159002,55333836392.0,-1390860173.0
2024-03-31,Communication Services,Hedge Fund - Opportunistic,961605050.0,0.14235808623047608,0.18726434781185555,-0.044906261581379475,1084445000.0,-122839950.0
2024-03-31,Communication Services,Hedge Fund - Quant,9076435024.0,0.05434751448737612,0.05007182666158624,0.004275687825789881,7796712589.0,1279722435.0
2024-03-31,Communication Services,Hedge Fund - Value,691551.0,0.18942575496278052,0.0007120664333579908,0.18871368852942252,1461576.0,-770025.0
2024-03-31,Communication Services,Market Maker - Quant,63094147214.0,0.059847838669684086,0.06759813426170819,-0.007750295592024101,61464005983.0,1630141231.0
2024-03-31,Communication Services,Pension Fund,9923364701.0,0.0697861614219303,0.06749344841924208,0.0022927130026882125,8889755904.0,1033608797.0
2024-03-31,Consumer Discretionary,Asset Manager - Active,157976246050.0,0.07691196272176641,0.08337600377510856,-0.006464041053342154,108540954168.0,49435291882.0
2024-03-31,Consumer Discretionary,Asset Manager - Growth,27388312688.0,0.2130362566448325,0.23039050762245986,-0.017354250977627356,29073209718.0,-1684897030.0
2024-03-31,Consumer Discretionary,Asset Manager - Index,564128485183.0,0.0774275495662544,0.08066193581856443,-0.003234386252310026,535064975197.0,29063509986.0
2024-03-31,Consumer Discretionary,Asset Manager - Index/Active,320923480525.0,0.07470774861384526,0.07818152498599075,-0.003473776372145493,306623707345.0,14299773180.0
2024-03-31,Consumer Discretionary,Asset Manager - Value,12007049611.0,0.05126743072305396,0.054421795158797096,-0.003154364435743136,11732390265.0,274659346.0
